shift_id,staff_id,staff_type,department_id,shift_date,shift_type,hours_worked
SHF-113366,DOC-469036,Doctor,DEP-015,2025-03-27,Afternoon,10.0
SHF-113382,NUR-534922,Nurse,DEP-015,2023-10-28,Afternoon,12.0
SHF-113426,NUR-988804,Nurse,DEP-010,2026-05-10,Morning,12.0
SHF-113444,NUR-290245,Nurse,DEP-007,2023-11-04,Afternoon,8.0
SHF-113542,NUR-968214,Nurse,DEP-008,2026-07-02,Afternoon,12.0
SHF-113546,DOC-991422,Doctor,DEP-014,2025-03-13,Afternoon,8.0
SHF-113598,NUR-951677,Nurse,DEP-010,2024-10-25,Afternoon,12.0
SHF-113690,EMP-739868,Employee,DEP-010,2025-10-21,Afternoon,10.0
SHF-113710,NUR-768578,Nurse,DEP-001,2023-06-06,Morning,10.0
SHF-113715,EMP-413258,Employee,DEP-019,2024-11-05,Morning,8.0
SHF-113810,EMP-971415,Employee,DEP-004,2024-08-02,Afternoon,8.0
SHF-113903,DOC-606110,Doctor,DEP-009,2024-07-11,Morning,10.0
SHF-114020,NUR-473090,Nurse,DEP-012,2023-09-12,Morning,10.0
SHF-114032,NUR-707497,Nurse,DEP-018,2023-10-26,Morning,12.0
SHF-114053,EMP-889744,Employee,DEP-001,2026-01-02,Morning,12.0
SHF-114062,NUR-918326,Nurse,DEP-011,2026-04-03,Afternoon,10.0
SHF-114099,EMP-717200,Employee,DEP-006,2024-02-12,Afternoon,10.0
SHF-114139,NUR-697517,Nurse,DEP-002,2025-03-13,Afternoon,12.0
SHF-114197,EMP-620479,Employee,DEP-001,2024-01-29,Morning,10.0
SHF-114221,NUR-454351,Nurse,DEP-016,2024-08-27,Afternoon,10.0
SHF-114300,EMP-740427,Employee,DEP-018,2024-10-04,Night,8.0
SHF-114329,EMP-956652,Employee,DEP-006,2025-12-06,Morning,12.0
SHF-114403,DOC-619815,Doctor,DEP-008,2025-06-09,Night,8.0
SHF-114434,NUR-678915,Nurse,DEP-003,2023-05-10,Night,12.0
SHF-114443,DOC-787982,Doctor,DEP-018,2025-05-11,Night,12.0
SHF-114471,EMP-472306,Employee,DEP-001,2025-01-26,Morning,8.0
SHF-114496,EMP-666636,Employee,DEP-020,2026-03-24,Afternoon,8.0
SHF-114581,EMP-835331,Employee,DEP-015,2025-06-11,Night,8.0
SHF-114639,DOC-299580,Doctor,DEP-003,2023-08-22,Night,10.0
SHF-114657,NUR-783088,Nurse,DEP-002,2025-08-24,Morning,10.0
SHF-114664,EMP-863399,Employee,DEP-012,2023-03-05,Morning,8.0
SHF-114701,NUR-256645,Nurse,DEP-002,2024-01-07,Night,10.0
SHF-114732,NUR-298657,Nurse,DEP-010,2023-07-03,Night,12.0
SHF-114767,DOC-299419,Doctor,DEP-012,2024-03-01,Night,10.0
SHF-114785,NUR-167132,Nurse,DEP-012,2023-01-24,Morning,8.0
SHF-114822,NUR-337481,Nurse,DEP-012,2024-09-04,Morning,8.0
SHF-114937,NUR-475315,Nurse,DEP-019,2025-12-13,Night,8.0
SHF-114959,EMP-835378,Employee,DEP-017,2026-01-22,Morning,8.0
SHF-115021,DOC-869621,Doctor,DEP-012,2024-09-20,Night,10.0
SHF-115029,EMP-690561,Employee,DEP-006,2023-04-10,Morning,12.0
SHF-115076,NUR-574121,Nurse,DEP-020,2023-09-07,Night,10.0
SHF-115204,DOC-830733,Doctor,DEP-020,2024-08-23,Morning,10.0
SHF-115253,NUR-388500,Nurse,DEP-005,2026-05-22,Night,12.0
SHF-115294,EMP-412232,Employee,DEP-011,2023-06-10,Afternoon,12.0
SHF-115322,DOC-798125,Doctor,DEP-007,2024-02-08,Morning,12.0
SHF-115395,NUR-173298,Nurse,DEP-010,2024-03-08,Morning,8.0
SHF-115396,NUR-826673,Nurse,DEP-015,2023-03-29,Night,8.0
SHF-115462,NUR-176250,Nurse,DEP-020,2025-12-16,Afternoon,12.0
SHF-115466,NUR-485141,Nurse,DEP-001,2024-10-23,Morning,12.0
SHF-115497,NUR-587684,Nurse,DEP-013,2025-11-11,Afternoon,12.0
SHF-115503,NUR-175454,Nurse,DEP-017,2026-04-07,Afternoon,8.0
SHF-115551,NUR-240280,Nurse,DEP-003,2023-12-03,Afternoon,10.0
SHF-115637,DOC-901267,Doctor,DEP-007,2024-11-23,Morning,10.0
SHF-115716,DOC-804302,Doctor,DEP-003,2023-10-14,Night,8.0
SHF-115754,EMP-265087,Employee,DEP-009,2026-04-01,Morning,10.0
SHF-115816,NUR-130394,Nurse,DEP-019,2025-06-19,Night,8.0
SHF-115818,NUR-948715,Nurse,DEP-020,2023-03-04,Afternoon,8.0
SHF-115849,NUR-709452,Nurse,DEP-004,2025-06-26,Morning,10.0
SHF-115869,DOC-503578,Doctor,DEP-017,2023-09-25,Morning,12.0
SHF-115873,EMP-301932,Employee,DEP-012,2025-10-03,Morning,8.0
SHF-115941,DOC-559442,Doctor,DEP-018,2025-03-12,Morning,10.0
SHF-115966,EMP-517154,Employee,DEP-011,2024-03-09,Night,10.0
SHF-116032,NUR-327022,Nurse,DEP-016,2023-03-22,Morning,12.0
SHF-116196,NUR-586129,Nurse,DEP-016,2026-03-07,Afternoon,10.0
SHF-116235,EMP-316100,Employee,DEP-015,2024-12-28,Night,10.0
SHF-116239,NUR-747221,Nurse,DEP-008,2023-12-05,Night,10.0
SHF-116254,EMP-692750,Employee,DEP-019,2023-09-30,Afternoon,8.0
SHF-116266,DOC-556585,Doctor,DEP-004,2025-04-20,Morning,12.0
SHF-116322,DOC-810018,Doctor,DEP-020,2025-01-13,Morning,12.0
SHF-116329,EMP-190193,Employee,DEP-017,2023-04-05,Afternoon,8.0
SHF-116331,EMP-775958,Employee,DEP-017,2026-04-27,Afternoon,12.0
SHF-116398,NUR-580859,Nurse,DEP-015,2023-01-27,Morning,12.0
SHF-116436,DOC-818306,Doctor,DEP-010,2024-04-11,Afternoon,10.0
SHF-116475,EMP-819472,Employee,DEP-020,2026-04-16,Morning,12.0
SHF-116531,NUR-803908,Nurse,DEP-006,2025-03-12,Morning,12.0
SHF-116553,EMP-355158,Employee,DEP-019,2023-07-01,Night,12.0
SHF-116567,EMP-704783,Employee,DEP-001,2025-08-13,Morning,12.0
SHF-116640,NUR-747660,Nurse,DEP-014,2025-09-22,Morning,10.0
SHF-116753,EMP-818999,Employee,DEP-007,2025-06-26,Night,12.0
SHF-116806,EMP-453848,Employee,DEP-014,2024-03-23,Morning,8.0
SHF-116845,EMP-929043,Employee,DEP-012,2024-02-01,Night,12.0
SHF-117130,NUR-968682,Nurse,DEP-015,2023-09-08,Night,8.0
SHF-117139,NUR-513107,Nurse,DEP-008,2026-07-09,Morning,8.0
SHF-117174,NUR-458937,Nurse,DEP-002,2023-06-10,Afternoon,12.0
SHF-117187,NUR-580859,Nurse,DEP-014,2023-05-22,Morning,8.0
SHF-117291,EMP-567664,Employee,DEP-004,2024-02-09,Night,8.0
SHF-117400,NUR-405011,Nurse,DEP-014,2023-12-26,Afternoon,10.0
SHF-117462,DOC-787982,Doctor,DEP-006,2023-05-14,Afternoon,10.0
SHF-117465,NUR-445043,Nurse,DEP-006,2023-02-21,Morning,12.0
SHF-117478,NUR-641229,Nurse,DEP-018,2025-01-25,Night,12.0
SHF-117480,NUR-652764,Nurse,DEP-020,2025-09-08,Afternoon,12.0
SHF-117532,NUR-363493,Nurse,DEP-015,2025-09-14,Afternoon,10.0
SHF-117636,NUR-576156,Nurse,DEP-009,2025-01-10,Afternoon,12.0
SHF-117669,NUR-165525,Nurse,DEP-014,2024-11-17,Morning,10.0
SHF-117693,NUR-233667,Nurse,DEP-002,2025-05-17,Night,10.0
SHF-117745,DOC-389079,Doctor,DEP-010,2026-02-13,Morning,10.0
SHF-117814,NUR-403198,Nurse,DEP-004,2023-05-20,Morning,10.0
SHF-117816,NUR-201568,Nurse,DEP-016,2025-06-12,Afternoon,12.0
SHF-117828,NUR-932972,Nurse,DEP-020,2024-09-27,Morning,8.0
SHF-117851,NUR-158825,Nurse,DEP-016,2026-04-12,Night,8.0
SHF-117903,NUR-499546,Nurse,DEP-011,2024-01-09,Night,10.0
SHF-117932,EMP-559047,Employee,DEP-006,2026-03-24,Night,12.0
SHF-117987,NUR-602795,Nurse,DEP-016,2023-04-04,Afternoon,8.0
SHF-117998,NUR-814942,Nurse,DEP-015,2023-07-31,Night,10.0
SHF-118008,NUR-780574,Nurse,DEP-008,2026-02-26,Night,8.0
SHF-118092,NUR-803894,Nurse,DEP-020,2024-05-19,Afternoon,10.0
SHF-118169,NUR-264972,Nurse,DEP-006,2024-08-06,Night,12.0
SHF-118197,EMP-740427,Employee,DEP-006,2023-10-12,Night,12.0
SHF-118202,EMP-569767,Employee,DEP-010,2023-08-20,Afternoon,12.0
SHF-118332,NUR-167132,Nurse,DEP-005,2025-12-08,Night,12.0
SHF-118336,NUR-364397,Nurse,DEP-012,2024-08-25,Morning,12.0
SHF-118363,NUR-334567,Nurse,DEP-013,2023-12-25,Morning,12.0
SHF-118403,NUR-634732,Nurse,DEP-017,2023-04-21,Afternoon,8.0
SHF-118509,DOC-154721,Doctor,DEP-004,2024-07-21,Afternoon,12.0
SHF-118533,NUR-929579,Nurse,DEP-015,2023-07-22,Morning,8.0
SHF-118544,NUR-999574,Nurse,DEP-015,2026-02-06,Night,10.0
SHF-118550,EMP-922964,Employee,DEP-011,2023-10-08,Morning,10.0
SHF-118575,DOC-901267,Doctor,DEP-012,2026-05-10,Night,10.0
SHF-118579,EMP-952757,Employee,DEP-005,2026-08-09,Night,8.0
SHF-118588,EMP-525707,Employee,DEP-002,2023-02-12,Night,8.0
SHF-118698,NUR-167455,Nurse,DEP-004,2024-07-06,Night,12.0
SHF-118701,DOC-421782,Doctor,DEP-002,2025-08-17,Night,10.0
SHF-118746,NUR-478214,Nurse,DEP-004,2026-03-09,Night,10.0
SHF-118784,EMP-567664,Employee,DEP-014,2024-07-15,Morning,12.0
SHF-118871,NUR-504331,Nurse,DEP-006,2026-03-16,Night,10.0
SHF-118882,EMP-912509,Employee,DEP-016,2026-07-25,Night,8.0
SHF-119020,DOC-269179,Doctor,DEP-011,2025-11-05,Night,8.0
SHF-119081,EMP-321389,Employee,DEP-007,2023-04-17,Morning,8.0
SHF-119126,DOC-608141,Doctor,DEP-020,2023-02-28,Morning,8.0
SHF-119197,DOC-979173,Doctor,DEP-016,2023-11-23,Night,12.0
SHF-119200,NUR-213747,Nurse,DEP-003,2025-11-30,Morning,12.0
SHF-119260,NUR-403014,Nurse,DEP-017,2025-07-13,Afternoon,10.0
SHF-119272,NUR-828175,Nurse,DEP-013,2025-02-26,Morning,10.0
SHF-119326,NUR-558296,Nurse,DEP-013,2025-09-05,Morning,10.0
SHF-119382,NUR-369870,Nurse,DEP-003,2024-08-12,Afternoon,10.0
SHF-119419,NUR-842995,Nurse,DEP-015,2025-09-18,Afternoon,8.0
SHF-119449,EMP-488751,Employee,DEP-010,2024-02-28,Afternoon,8.0
SHF-119529,DOC-456407,Doctor,DEP-018,2023-09-15,Morning,8.0
SHF-119565,NUR-554991,Nurse,DEP-002,2026-04-13,Night,8.0
SHF-119589,NUR-768862,Nurse,DEP-018,2024-07-07,Morning,10.0
SHF-119732,NUR-732631,Nurse,DEP-012,2023-02-08,Afternoon,10.0
SHF-119778,DOC-390923,Doctor,DEP-002,2026-05-18,Morning,10.0
SHF-119788,DOC-224835,Doctor,DEP-018,2025-03-28,Morning,12.0
SHF-119817,NUR-127114,Nurse,DEP-017,2023-07-29,Morning,10.0
SHF-119874,DOC-818337,Doctor,DEP-010,2024-12-11,Morning,8.0
SHF-119979,EMP-633961,Employee,DEP-010,2024-02-14,Morning,8.0
SHF-119993,DOC-691194,Doctor,DEP-003,2023-03-29,Morning,12.0
SHF-120035,NUR-335600,Nurse,DEP-009,2024-12-28,Afternoon,10.0
SHF-120071,NUR-849904,Nurse,DEP-004,2023-12-07,Night,12.0
SHF-120095,EMP-996203,Employee,DEP-018,2024-07-27,Night,12.0
SHF-120096,NUR-264972,Nurse,DEP-011,2024-06-29,Afternoon,10.0
SHF-120108,EMP-912509,Employee,DEP-008,2025-01-23,Afternoon,12.0
SHF-120142,NUR-744187,Nurse,DEP-001,2026-04-24,Morning,10.0
SHF-120168,NUR-303974,Nurse,DEP-018,2023-03-27,Morning,10.0
SHF-120216,NUR-809807,Nurse,DEP-020,2023-12-02,Night,12.0
SHF-120217,DOC-528174,Doctor,DEP-015,2024-11-07,Morning,8.0
SHF-120363,EMP-218048,Employee,DEP-002,2025-02-03,Afternoon,10.0
SHF-120486,NUR-732549,Nurse,DEP-016,2024-07-01,Morning,8.0
SHF-120526,NUR-860562,Nurse,DEP-018,2026-03-20,Morning,8.0
SHF-120528,NUR-943577,Nurse,DEP-007,2025-03-11,Afternoon,10.0
SHF-120584,NUR-705901,Nurse,DEP-018,2024-03-25,Morning,10.0
SHF-120590,NUR-151808,Nurse,DEP-017,2025-04-11,Morning,8.0
SHF-120670,DOC-796181,Doctor,DEP-014,2023-06-16,Night,12.0
SHF-120773,EMP-767867,Employee,DEP-013,2024-11-15,Morning,8.0
SHF-120780,EMP-417723,Employee,DEP-016,2025-07-11,Night,10.0
SHF-120894,EMP-684657,Employee,DEP-004,2023-11-22,Morning,8.0
SHF-120896,NUR-859156,Nurse,DEP-012,2023-11-17,Afternoon,12.0
SHF-121019,NUR-956609,Nurse,DEP-013,2024-09-17,Night,10.0
SHF-121131,NUR-882750,Nurse,DEP-002,2024-11-23,Night,10.0
SHF-121156,DOC-327709,Doctor,DEP-010,2024-09-05,Afternoon,12.0
SHF-121256,NUR-840647,Nurse,DEP-001,2025-06-28,Night,8.0
SHF-121284,NUR-135085,Nurse,DEP-010,2026-04-28,Night,10.0
SHF-121412,NUR-121395,Nurse,DEP-006,2026-03-14,Morning,10.0
SHF-121490,NUR-103681,Nurse,DEP-009,2024-04-26,Morning,12.0
SHF-121491,DOC-595065,Doctor,DEP-001,2023-01-13,Night,10.0
SHF-121499,NUR-914050,Nurse,DEP-012,2025-05-27,Night,10.0
SHF-121527,EMP-258416,Employee,DEP-009,2025-06-21,Morning,12.0
SHF-121585,NUR-888342,Nurse,DEP-008,2026-01-02,Night,10.0
SHF-121624,EMP-422332,Employee,DEP-004,2023-12-02,Morning,12.0
SHF-121686,EMP-501739,Employee,DEP-004,2024-01-02,Afternoon,8.0
SHF-121753,EMP-520945,Employee,DEP-017,2023-03-22,Night,10.0
SHF-121844,EMP-134717,Employee,DEP-014,2026-07-23,Afternoon,8.0
SHF-122058,NUR-558296,Nurse,DEP-016,2024-01-16,Afternoon,10.0
SHF-122171,DOC-854036,Doctor,DEP-004,2025-03-30,Morning,8.0
SHF-122276,NUR-822764,Nurse,DEP-016,2026-04-17,Night,8.0
SHF-122448,EMP-709441,Employee,DEP-018,2023-04-18,Night,8.0
SHF-122458,NUR-432240,Nurse,DEP-004,2025-09-29,Night,8.0
SHF-122470,NUR-279058,Nurse,DEP-011,2023-07-01,Morning,12.0
SHF-122486,NUR-202925,Nurse,DEP-005,2023-10-21,Night,10.0
SHF-122498,NUR-421334,Nurse,DEP-015,2024-11-03,Night,12.0
SHF-122662,DOC-473598,Doctor,DEP-020,2024-07-17,Morning,12.0
SHF-122679,DOC-619227,Doctor,DEP-011,2023-04-21,Night,12.0
SHF-122753,NUR-703547,Nurse,DEP-016,2024-02-23,Afternoon,12.0
SHF-122754,EMP-844910,Employee,DEP-002,2025-02-14,Morning,8.0
SHF-122806,NUR-492950,Nurse,DEP-018,2026-07-07,Morning,10.0
SHF-122830,NUR-231179,Nurse,DEP-018,2023-02-19,Afternoon,8.0
SHF-122890,EMP-282013,Employee,DEP-020,2025-04-30,Morning,10.0
SHF-122902,EMP-968450,Employee,DEP-018,2026-05-23,Afternoon,10.0
SHF-122906,DOC-930520,Doctor,DEP-005,2023-09-04,Afternoon,10.0
SHF-123028,NUR-909459,Nurse,DEP-014,2025-08-25,Night,12.0
SHF-123068,NUR-234449,Nurse,DEP-020,2025-03-05,Morning,12.0
SHF-123114,EMP-369454,Employee,DEP-003,2023-09-02,Afternoon,8.0
SHF-123134,EMP-130234,Employee,DEP-020,2025-09-07,Morning,8.0
SHF-123139,NUR-377669,Nurse,DEP-010,2024-01-07,Morning,12.0
SHF-123256,NUR-403198,Nurse,DEP-009,2023-10-15,Night,8.0
SHF-123258,NUR-116433,Nurse,DEP-010,2026-01-25,Morning,8.0
SHF-123266,NUR-352618,Nurse,DEP-010,2024-01-19,Morning,10.0
SHF-123342,EMP-353178,Employee,DEP-004,2026-01-17,Night,12.0
SHF-123375,NUR-468098,Nurse,DEP-004,2025-01-30,Night,12.0
SHF-123382,NUR-414973,Nurse,DEP-015,2025-05-28,Afternoon,12.0
SHF-123430,NUR-332010,Nurse,DEP-010,2025-12-22,Night,8.0
SHF-123434,EMP-505478,Employee,DEP-006,2024-11-18,Morning,8.0
SHF-123461,DOC-599568,Doctor,DEP-018,2026-06-27,Night,8.0
SHF-123473,NUR-577565,Nurse,DEP-018,2023-07-20,Night,8.0
SHF-123479,DOC-542213,Doctor,DEP-020,2025-07-05,Morning,12.0
SHF-123482,DOC-613533,Doctor,DEP-013,2024-06-05,Night,12.0
SHF-123485,NUR-369870,Nurse,DEP-008,2023-02-20,Morning,10.0
SHF-123552,EMP-442111,Employee,DEP-009,2023-09-01,Morning,8.0
SHF-123598,NUR-444641,Nurse,DEP-009,2025-09-21,Morning,12.0
SHF-123689,EMP-496561,Employee,DEP-013,2023-08-13,Morning,8.0
SHF-123692,NUR-236258,Nurse,DEP-009,2024-01-03,Morning,12.0
SHF-123710,DOC-467028,Doctor,DEP-004,2023-06-19,Night,8.0
SHF-123776,NUR-738622,Nurse,DEP-018,2023-05-30,Afternoon,12.0
SHF-123812,NUR-304599,Nurse,DEP-013,2025-08-04,Night,10.0
SHF-123841,NUR-480074,Nurse,DEP-011,2026-05-24,Night,10.0
SHF-123907,DOC-961171,Doctor,DEP-006,2025-11-29,Night,10.0
SHF-123967,NUR-442391,Nurse,DEP-004,2024-03-07,Night,12.0
SHF-123996,NUR-475315,Nurse,DEP-015,2026-06-19,Afternoon,10.0
SHF-124000,DOC-683649,Doctor,DEP-014,2026-06-19,Afternoon,12.0
SHF-124017,DOC-519506,Doctor,DEP-006,2023-10-21,Morning,12.0
SHF-124023,NUR-469670,Nurse,DEP-005,2025-04-26,Morning,8.0
SHF-124071,EMP-861429,Employee,DEP-019,2025-02-27,Morning,10.0
SHF-124138,EMP-360380,Employee,DEP-018,2024-07-20,Afternoon,12.0
SHF-124161,EMP-347219,Employee,DEP-016,2024-03-30,Night,8.0
SHF-124207,NUR-841204,Nurse,DEP-010,2025-01-22,Night,10.0
SHF-124268,DOC-110690,Doctor,DEP-013,2023-10-28,Afternoon,10.0
SHF-124351,DOC-469128,Doctor,DEP-016,2024-03-23,Afternoon,12.0
SHF-124354,EMP-154118,Employee,DEP-003,2025-12-16,Night,12.0
SHF-124359,EMP-552092,Employee,DEP-016,2025-07-18,Morning,12.0
SHF-124367,NUR-502572,Nurse,DEP-005,2024-09-20,Night,12.0
SHF-124391,DOC-442820,Doctor,DEP-006,2023-06-16,Night,12.0
SHF-124431,EMP-692750,Employee,DEP-012,2023-06-29,Afternoon,12.0
SHF-124453,NUR-285048,Nurse,DEP-004,2024-12-26,Afternoon,8.0
SHF-124529,EMP-749479,Employee,DEP-008,2026-01-18,Afternoon,8.0
SHF-124560,DOC-220016,Doctor,DEP-003,2026-03-04,Night,12.0
SHF-124589,NUR-721804,Nurse,DEP-003,2025-10-12,Night,12.0
SHF-124666,NUR-862202,Nurse,DEP-020,2026-01-10,Morning,10.0
SHF-124681,EMP-660521,Employee,DEP-020,2023-10-17,Night,10.0
SHF-124839,NUR-708690,Nurse,DEP-002,2024-04-24,Afternoon,10.0
SHF-124851,DOC-347300,Doctor,DEP-016,2023-09-23,Afternoon,12.0
SHF-124905,NUR-385279,Nurse,DEP-013,2026-03-13,Night,8.0
SHF-124911,EMP-803999,Employee,DEP-010,2023-11-12,Night,8.0
SHF-124922,NUR-717728,Nurse,DEP-008,2024-11-02,Morning,8.0
SHF-124935,NUR-821970,Nurse,DEP-003,2024-06-06,Morning,10.0
SHF-124940,DOC-348199,Doctor,DEP-010,2024-09-08,Night,8.0
SHF-124948,EMP-587901,Employee,DEP-003,2024-06-03,Night,10.0
SHF-124953,EMP-784444,Employee,DEP-012,2024-03-29,Afternoon,12.0
SHF-124972,EMP-471934,Employee,DEP-010,2025-04-11,Morning,10.0
SHF-124983,NUR-176250,Nurse,DEP-010,2023-12-26,Night,10.0
SHF-125015,DOC-647995,Doctor,DEP-013,2025-11-29,Afternoon,10.0
SHF-125041,DOC-878855,Doctor,DEP-001,2024-01-01,Morning,8.0
SHF-125111,NUR-136157,Nurse,DEP-012,2024-09-24,Night,10.0
SHF-125163,DOC-163016,Doctor,DEP-016,2025-02-24,Morning,10.0
SHF-125164,NUR-197756,Nurse,DEP-003,2024-01-18,Morning,12.0
SHF-125238,DOC-462696,Doctor,DEP-005,2024-04-30,Night,8.0
SHF-125261,NUR-897254,Nurse,DEP-015,2025-05-31,Morning,8.0
SHF-125262,EMP-803746,Employee,DEP-003,2023-03-18,Night,12.0
SHF-125274,NUR-205774,Nurse,DEP-005,2026-05-03,Morning,12.0
SHF-125275,NUR-751051,Nurse,DEP-016,2023-06-29,Morning,8.0
SHF-125295,NUR-859701,Nurse,DEP-015,2025-04-14,Morning,12.0
SHF-125362,NUR-862202,Nurse,DEP-001,2024-09-27,Afternoon,10.0
SHF-125427,NUR-707740,Nurse,DEP-005,2023-11-24,Morning,10.0
SHF-125459,NUR-665659,Nurse,DEP-007,2025-06-24,Night,10.0
SHF-125465,EMP-175936,Employee,DEP-020,2026-05-24,Morning,10.0
SHF-125480,NUR-415925,Nurse,DEP-011,2024-12-16,Night,10.0
SHF-125502,NUR-882163,Nurse,DEP-020,2023-09-02,Morning,10.0
SHF-125540,NUR-138426,Nurse,DEP-007,2025-08-03,Morning,12.0
SHF-125619,EMP-722364,Employee,DEP-013,2025-11-08,Morning,10.0
SHF-125699,DOC-609792,Doctor,DEP-005,2025-09-23,Night,8.0
SHF-125760,NUR-756841,Nurse,DEP-014,2024-03-02,Morning,10.0
SHF-125811,EMP-254695,Employee,DEP-002,2025-04-16,Night,8.0
SHF-125831,DOC-986893,Doctor,DEP-012,2023-08-03,Morning,12.0
SHF-125855,DOC-203336,Doctor,DEP-007,2024-02-05,Afternoon,8.0
SHF-125857,NUR-535553,Nurse,DEP-020,2023-07-08,Night,10.0
SHF-125871,NUR-210006,Nurse,DEP-014,2024-10-06,Morning,8.0
SHF-125895,EMP-154118,Employee,DEP-013,2024-04-12,Morning,12.0
SHF-125899,EMP-308080,Employee,DEP-001,2024-06-02,Night,10.0
SHF-125994,DOC-716908,Doctor,DEP-015,2025-11-24,Night,10.0
SHF-126032,NUR-871418,Nurse,DEP-016,2023-05-17,Afternoon,12.0
SHF-126065,NUR-980397,Nurse,DEP-009,2024-01-22,Afternoon,8.0
SHF-126109,NUR-105757,Nurse,DEP-020,2026-05-01,Morning,8.0
SHF-126113,NUR-733677,Nurse,DEP-020,2024-03-11,Morning,12.0
SHF-126114,NUR-153621,Nurse,DEP-011,2026-05-14,Night,10.0
SHF-126153,DOC-724452,Doctor,DEP-009,2025-03-21,Night,10.0
SHF-126215,NUR-138714,Nurse,DEP-018,2023-09-22,Morning,12.0
SHF-126336,EMP-486525,Employee,DEP-013,2023-02-10,Morning,12.0
SHF-126340,NUR-886338,Nurse,DEP-003,2025-03-14,Night,10.0
SHF-126361,NUR-328495,Nurse,DEP-003,2023-08-14,Morning,8.0
SHF-126367,EMP-798147,Employee,DEP-005,2026-08-04,Night,12.0
SHF-126441,DOC-244017,Doctor,DEP-013,2023-09-01,Afternoon,10.0
SHF-126480,EMP-748133,Employee,DEP-018,2023-10-25,Afternoon,12.0
SHF-126491,EMP-252188,Employee,DEP-007,2024-07-30,Morning,10.0
SHF-126504,EMP-912322,Employee,DEP-014,2023-03-19,Afternoon,10.0
SHF-126590,NUR-622710,Nurse,DEP-017,2024-07-24,Night,10.0
SHF-126615,DOC-974799,Doctor,DEP-013,2024-10-14,Morning,10.0
SHF-126627,DOC-788784,Doctor,DEP-008,2023-09-01,Night,10.0
SHF-126650,NUR-860562,Nurse,DEP-003,2025-06-15,Night,12.0
SHF-126793,DOC-779688,Doctor,DEP-006,2025-12-22,Morning,10.0
SHF-126818,NUR-191333,Nurse,DEP-009,2023-12-08,Night,8.0
SHF-126876,NUR-666073,Nurse,DEP-012,2024-07-23,Night,10.0
SHF-126902,DOC-486798,Doctor,DEP-005,2024-07-30,Night,8.0
SHF-126906,NUR-859156,Nurse,DEP-013,2024-12-05,Morning,8.0
SHF-126907,NUR-385279,Nurse,DEP-007,2024-12-17,Afternoon,8.0
SHF-126940,NUR-997761,Nurse,DEP-001,2026-03-21,Night,10.0
SHF-126943,NUR-731222,Nurse,DEP-009,2024-07-26,Afternoon,10.0
SHF-127000,DOC-901429,Doctor,DEP-018,2026-05-24,Afternoon,8.0
SHF-127019,NUR-298135,Nurse,DEP-010,2026-02-09,Morning,8.0
SHF-127082,DOC-173632,Doctor,DEP-009,2024-05-08,Morning,10.0
SHF-127086,NUR-167132,Nurse,DEP-017,2026-03-09,Morning,10.0
SHF-127116,DOC-895375,Doctor,DEP-016,2025-03-13,Morning,10.0
SHF-127137,EMP-265087,Employee,DEP-008,2023-03-17,Night,12.0
SHF-127158,NUR-731222,Nurse,DEP-011,2025-01-29,Night,12.0
SHF-127191,NUR-904868,Nurse,DEP-012,2024-11-03,Morning,8.0
SHF-127304,NUR-322443,Nurse,DEP-001,2026-01-18,Night,10.0
SHF-127322,EMP-435012,Employee,DEP-007,2023-12-29,Morning,8.0
SHF-127406,EMP-609190,Employee,DEP-001,2024-03-03,Night,8.0
SHF-127429,EMP-636452,Employee,DEP-010,2025-01-09,Afternoon,8.0
SHF-127446,NUR-809138,Nurse,DEP-013,2026-01-18,Afternoon,10.0
SHF-127481,NUR-926786,Nurse,DEP-019,2023-01-07,Morning,10.0
SHF-127619,NUR-893669,Nurse,DEP-013,2026-02-24,Afternoon,12.0
SHF-127634,EMP-282013,Employee,DEP-008,2023-03-23,Afternoon,12.0
SHF-127660,NUR-165287,Nurse,DEP-007,2023-11-11,Night,12.0
SHF-127754,NUR-506582,Nurse,DEP-003,2023-08-29,Morning,10.0
SHF-127805,NUR-352618,Nurse,DEP-018,2024-03-19,Morning,10.0
SHF-127829,DOC-389079,Doctor,DEP-019,2025-03-14,Night,12.0
SHF-127892,DOC-176819,Doctor,DEP-012,2026-04-18,Night,8.0
SHF-127915,DOC-588473,Doctor,DEP-001,2024-11-16,Afternoon,8.0
SHF-127950,NUR-336690,Nurse,DEP-016,2025-05-27,Afternoon,8.0
SHF-127970,NUR-698302,Nurse,DEP-010,2026-02-25,Morning,12.0
SHF-127980,NUR-707740,Nurse,DEP-009,2025-12-07,Afternoon,10.0
SHF-127982,EMP-835331,Employee,DEP-016,2023-05-30,Afternoon,8.0
SHF-127983,NUR-232061,Nurse,DEP-007,2024-04-01,Morning,8.0
SHF-128006,NUR-317391,Nurse,DEP-009,2023-08-03,Morning,10.0
SHF-128053,NUR-758035,Nurse,DEP-004,2024-03-14,Morning,12.0
SHF-128057,EMP-701957,Employee,DEP-009,2023-02-25,Morning,12.0
SHF-128129,DOC-957227,Doctor,DEP-001,2023-11-14,Night,8.0
SHF-128206,EMP-609190,Employee,DEP-016,2023-09-03,Night,12.0
SHF-128217,EMP-963029,Employee,DEP-006,2023-09-24,Night,8.0
SHF-128232,NUR-182504,Nurse,DEP-012,2024-07-04,Night,8.0
SHF-128261,NUR-707497,Nurse,DEP-013,2023-07-29,Morning,12.0
